bavikeri,8160
belekeri,4855
hattikeri,62
harwada,4362
vandige,1338
hillur,2499
dongri,217
belambar,1585
shetgeri,230
sagadgeri,1162
koppa,3832
konar,102
belake,689
mundalli,953
jali,10802
mavalli,17062
shirali,13899
bengre,8429
mavinkurve,1243
hadinbal,1124
upponi,1466
nagarbastikeri,389
hosakuli,2605
kasarkod,2529
melin idgunji,1296
kodani,328
manki,238
kadle,779
salkod,4218
karki,286
chandavar,2134
majali,7665
asnoti,878
gotegali,1100
kadra,150
kadwad,4403
devalmakki,523
arga,4861
gokarna,13539
hanehalli,642
hiregutti,289
nadumaskeri,2203
torke,1555
holangadde,1242
baad,1565
kagal,4081
santeguli,45
alakod,309
mirjan,112
bargi,1879
pradhani,500
nagoda,425
joida,581
asu,500
akheti,560
kateli,381
